,full,no_csa,no_rpa,single_alpha,gbm,no_agents_all_alphas
2022-06-24,0.23850890672483654,0.39472969599634544,0.16530131226531267,0.008283100425903238,0.16227526966843825,0.08555462788265566
2022-06-27,0.23822335502394906,0.3916833138685375,0.16036160485046955,0.006785954588229302,0.31442745674518435,0.23332391705031102
2022-06-28,0.2339724485346,0.39093737339324475,0.15655621956144933,0.006607696145821074,0.15783626109106097,0.08056513836989351
2022-06-29,0.08940199414347368,0.3923120394035234,0.08205587587969292,0.006658694853532217,0.16140735550189667,0.15714036008039547
2022-06-30,0.1665504176522388,0.39300862829472183,0.08389337077950726,0.006462890783127652,0.32162183614182893,0.15938573775046208
2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-05,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999
2022-07-07,0.15858245153253311,0.23512074394847682,0.24262189842451315,0.2324165961424706,0.15685172641016087,0.23686949970075813
2022-07-08,0.2372265638532608,0.16221355075000993,0.1598312400851724,0.07983732536510241,0.31560357078235535,0.16333656401203608
2022-07-11,0.3099168713742795,0.23367441777333742,0.1568940376706382,0.2332509814421622,0.30937440745868744,0.1557992881669324
2022-07-12,0.15785040162035832,0.23388931972756477,0.23511420996245558,0.0033073950842566827,0.23670165758246903,0.3102271347210741
2022-07-13,0.15539226742058834,0.23600956412380772,0.15927273686827714,0.15689262990415828,0.15561579147453516,0.3119984280050471
2022-07-14,0.1574784139445179,0.1568817700192648,0.23170187833113326,0.15634500346437416,0.3116061504236805,0.23395920323598418
2022-07-15,0.23620102820049352,0.16140078931100438,0.2382822744320074,0.1590644840741407,0.23376536963482347,0.3132701902982795
2022-07-18,0.3848085269534323,0.2341702686657222,0.23315619791948744,0.3115232528359877,0.23200485362015183,0.1557784104704094
2022-07-19,0.2328918402581078,0.15586636578813873,0.3125859965693507,0.07931327297812293,0.23526236608508763,0.23283370746586612
2022-07-20,0.2350260378075477,0.1609578664800106,0.1573528556775641,0.15567749092418948,0.23610851073468966,0.23271921789381508
2022-07-21,0.2341398319328732,0.1609237374500761,0.23582332094458544,0.07888756201940551,0.23313269076839943,0.30957762215487644
2022-07-22,0.15887426052376766,0.31410376254991124,0.2380622828614909,0.15516368682760792,0.30860717518115444,0.23682456341611421
2022-07-25,0.08271200563919023,0.39231732746589576,0.3888315446561903,0.15573083856852174,0.3128753484103602,0.23734519798110953
2022-07-26,0.15661811204347192,0.16409954769777907,0.31199777619294233,0.30865174774577964,0.310714333794845,0.0818367853048704
2022-07-27,0.23829663765429004,0.30950178537838735,0.31297942198954515,0.002128583826742754,0.31544249784420675,0.16342173573557334
2022-07-28,0.23470473180323584,0.3870172361778709,0.15638751379174162,0.07844549565076683,0.1650029579080746,0.23521505570448886
2022-07-29,0.38928194419453516,0.3145627361623019,0.15920746500300512,0.23545925034373563,0.3923709741683794,0.23528200416815687
2022-08-01,0.31251742596763743,0.15855847470668352,0.16108517607222278,0.3912588036774533,0.38821008734604623,0.15934289004269997
2022-08-02,0.15544688170810866,0.08167721886315021,0.2349939016179643,0.23361978026333718,0.38644676547715207,0.2323143754434153
2022-08-03,0.15871334540263976,0.1590077097150956,0.15956506043355909,0.31219633054875984,0.3099266335399902,0.3888250352370269
2022-08-04,0.16276436778238665,0.15826461774796782,0.1583941060989115,0.23418849267389857,0.39011074445642047,0.15854692446774862
2022-08-05,0.30949533023752407,0.3093297947663991,0.16755297823182294,0.23426129807807589,0.38606951753060026,0.08072736650394002
2022-08-08,0.31213496568911814,0.3132035817788337,0.1588612896236634,0.2316795509796207,0.31283209614760643,0.1588223875197337
2022-08-09,0.31313799478329474,0.3110922756430674,0.23411165124013983,0.07846089931345113,0.23538383790063044,0.23399734258823454
2022-08-10,0.31952832996465064,0.23968387593179583,0.24050169992894704,0.0801255918597732,0.1618333034514271,0.23680961525364488
2022-08-11,0.15842803214117218,0.23609056535425604,0.23569205830045525,0.08043101801693284,0.3877559640398746,0.23366663912893115
2022-08-12,0.23626962639549373,0.313024976036842,0.15933966311696077,0.07978555867270443,0.23334302528436604,0.15636101803049332
2022-08-15,0.31173849351073335,0.23355347954746328,0.1604546789383068,0.15708624551351827,0.3109762459735463,0.2344982134697908
2022-08-16,0.2341852458579125,0.23292586765196588,0.23502151820687173,0.23332393919228114,0.23392332183442835,0.08038351943939756
2022-08-17,0.23634246405067844,0.3871415803383674,0.3120353955341284,0.15658179131092087,0.1580524885515379,0.23528441202912181
2022-08-18,0.3875802678031701,0.16040903890558417,0.23250614736870112,0.231251004606075,0.15679617799475187,0.23463216414183394
2022-08-19,0.3857918636484001,0.3088775426618944,0.3095639663650958,0.3082274634811537,0.15865805422072948,0.23615686590953738
2022-08-22,0.38920529881271393,0.2361089182793254,0.08524958083491327,0.23181739393184686,0.2368201686582611,0.23557001776888
2022-08-23,0.46477380316635064,0.15872177067637813,0.15854346454770865,0.2320598860145796,0.3122472326822505,0.3096746633331434
2022-08-24,0.3865583314794687,0.1581064944414055,0.15984565569863257,0.23478216986290845,0.2321149422324567,0.38706743530798005
2022-08-25,0.23285074662468572,0.30955446378603657,0.15852271619912933,0.15481029760362022,0.2323546464736131,0.3103278202736119
2022-08-26,0.23402085071861192,0.08254000356972838,0.23650232449788416,0.15624488094430983,0.3115051429775367,0.31241923427037993
2022-08-29,0.2391138184629664,0.0798877185909872,0.2370515332546668,0.3855979540256237,0.3128860069001511,0.30982826003694464
2022-08-30,0.23444024736444025,0.3100183464924753,0.15886435678067012,0.38508000481793675,0.31052199433499567,0.38805187657811924
2022-08-31,0.31260263598853155,0.23355501236718523,0.38552979161819156,0.07859389178765529,0.3109648785913486,0.23224953422446432
2022-09-01,0.24059577343662472,0.38693277527464925,0.3138161294570526,0.23196668769241863,0.38637187736139456,0.30849787645474486
2022-09-02,0.23512934855993778,0.08299135239565963,0.3106174399497395,0.16067907238916845,0.3918262323698555,0.23296471854436654
2022-09-06,0.3867783041126223,0.3857931282857139,0.31233054990350206,0.30851851998827196,0.38731528140558136,0.2322731809336014
2022-09-07,0.3113931780575967,0.15763703626928666,0.2364624631992287,0.31158572339046464,0.15604449113127464,0.30948895810460264
2022-09-08,0.23500029222553465,0.23482237762858613,0.16117534011869036,0.15633613317687933,0.2345574454000249,0.31196801464037116
2022-09-09,0.31050776024766247,0.15499600545262993,0.23674650704757944,0.3885996835772328,0.15766936058461997,0.31102598353196803
2022-09-12,0.233713420561199,0.08261007901744832,0.23626581268902774,0.1565946371318993,0.15907723950104652,0.15668485048254144
2022-09-13,0.31150933532319336,0.23560712509349377,0.3095563660561758,0.15874192506791218,0.23435343944313333,0.3102749319627697
2022-09-14,0.23588564952702656,0.1587290460610103,0.16277862474665983,0.15727140619923877,0.2336313571798712,0.3134706650501603
2022-09-15,0.3132513048862397,0.23436288375231343,0.239924626745349,0.38867491511782537,0.31779275740229723,0.23361186554237726
2022-09-16,0.15896000309980027,0.3885240397838541,0.3863476950559607,0.23849314941017347,0.1569085942896899,0.15711097816739783
2022-09-19,0.3099700231358697,0.15681151313798805,0.31077243581044334,0.23332054889017656,0.15895115876972837,0.15723923140404897
2022-09-20,0.2335350481425504,0.23451094515785956,0.23483326090272563,0.07883663598385751,0.23433429641624823,0.31101263262796963
2022-09-21,0.31176431679015926,0.08362408135279847,0.3877271024943617,0.15557016521997766,0.23400160226513528,0.2347059903190291
