,full,no_csa,no_rpa,single_alpha,gbm,no_agents_all_alphas
2023-07-26,0.00047311841353787524,1.1508703321044408e-05,0.00031888534178901856,8.003051701506753e-06,0.00032912958152404783,0.00046757087898766515
2023-07-27,0.0006218980568565692,0.0003151007197369561,0.00016463030469786189,0.00015912588847864206,0.00047319517222162757,0.00031560936348478395
2023-07-28,0.00046856725517061795,2.94515723956975e-05,0.00015820271638384808,3.002275452639144e-05,0.0003223479788600607,0.0006265510109380673
2023-07-31,0.0007758543764805147,0.00047020408783143825,0.00046895896745853245,1.0033004331522502e-05,0.0001616416171708124,0.00031247246923607415
2023-08-01,0.0006210428348613562,0.00031238796560021883,0.0001624325563620501,1.0094742929736111e-05,0.00046606321850157964,0.0001627193868498133
2023-08-02,0.0006211331719473901,0.00017539578027203168,0.0001669929061240294,9.586066860832701e-06,0.00016175287303832068,0.0004645453309998371
2023-08-03,0.00046792775081840043,0.00032569823696304556,0.0004718184223713849,1.1285959148634895e-05,0.00062034475915332,0.000774731411905365
2023-08-04,0.000474544601453302,0.00017226533321620163,0.0004760368136285575,0.00016815079856441712,0.0007721128588979055,0.000628991886489894
2023-08-07,0.0006243215425640491,0.000497181400779689,0.00031344949107390006,0.00016101165771693562,0.0007793994356332886,0.0003162860353204521
2023-08-08,0.00046393294143720826,0.000314599007508825,0.00030987198146442907,0.0001576569464741001,0.0007709489254792395,0.00047085384547757963
2023-08-09,0.00015921636767642184,0.00031560936727914753,0.00046438672775363845,0.00016418757803007394,0.0007752276714882664,0.0004768277764929374
2023-08-10,0.0003171181519231736,0.0006215869676230009,0.0003165505059065257,1.0349979602320799e-05,0.000315549740218641,0.0006204642875909963
2023-08-11,0.00015750833357494831,0.0003210879286717301,0.00015805913248600415,6.548306454247408e-06,0.0007726119422031292,0.0004655605175023685
2023-08-14,0.00016190832856317083,0.0004689793527949866,0.0004670540608576453,8.599358962131973e-06,0.0006258480943858546,0.0003152716690832918
2023-08-15,0.00016006890493005987,5.981152180798671e-06,0.0006202970819321678,0.00016579651122205314,0.0006219076982640611,0.0006208993058333797
2023-08-16,0.000160415926785084,0.0003162147724321931,0.0004707435556775424,1.0326701224074572e-05,0.0004666741737640039,0.0004665842866087483
